country,year,indicator_id,indicator_name,indicator_value,subnational,remarks,source,source_url
Malaysia,2014,NUM-00013,Share of Female Graduates by Field_Education,73.464,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,NUM-00013,Share of Female Graduates by Field_Education,65.206,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,Share of Female Graduates by Field_Education,62.724,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,Share of Female Graduates by Field_Education,67.385,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,Share of Female Graduates by Field_Education,71.207,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,Share of Female Graduates by Field_Education,70.019,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,Share of Female Graduates by Field_Education,71.847,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,Share of Female Graduates by Field_Education,70.598,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,Share of Female Graduates by Field_Education,67.817,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,Share of Female Graduates by Field_Education,70.008,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",27.052,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",32.48,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",33.328,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",40.05,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.176,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",35.85,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",36.12,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",33.211,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",32.27,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",31.52,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.082,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",36.826,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,Share of Female Graduates by Field_Health and welfare,72.408,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,NUM-00013,Share of Female Graduates by Field_Health and welfare,68.718,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,NUM-00013,Share of Female Graduates by Field_Health and welfare,74.029,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,NUM-00013,Share of Female Graduates by Field_Health and welfare,80.183,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,Share of Female Graduates by Field_Health and welfare,62.904,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,Share of Female Graduates by Field_Health and welfare,78.79,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,Share of Female Graduates by Field_Health and welfare,77.727,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,Share of Female Graduates by Field_Health and welfare,77.819,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,Share of Female Graduates by Field_Health and welfare,76.49,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,Share of Female Graduates by Field_Health and welfare,76.866,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,Share of Female Graduates by Field_Health and welfare,67.86,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,Share of Female Graduates by Field_Health and welfare,62.987,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",70.732,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",56.703,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",70.612,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",69.637,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",72.328,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",68.088,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",67.109,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",67.441,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",63.886,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",42.242,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",34.167,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",38.56,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",45.344,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.14,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.29,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",41.706,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",41.819,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.244,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",45.84,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.76,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,Share of Female Graduates by Field_Services,62.542,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,NUM-00013,Share of Female Graduates by Field_Services,52.752,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,NUM-00013,Share of Female Graduates by Field_Services,57.757,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2013,NUM-00013,Share of Female Graduates by Field_Services,63.622,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,Share of Female Graduates by Field_Services,53.185,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,Share of Female Graduates by Field_Services,53.171,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,Share of Female Graduates by Field_Services,62.428,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,Share of Female Graduates by Field_Services,65.563,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,Share of Female Graduates by Field_Services,63.627,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,Share of Female Graduates by Field_Services,39.047,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,Share of Female Graduates by Field_Services,48.656,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,Share of Female Graduates by Field_Services,55.949,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,69.176,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2012,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,64.94,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,66.716,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2010,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,68.532,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,70.654,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,67.902,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,69.406,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,66.791,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,64.211,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2018,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,43.315,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2015,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,57.027,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2014,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,48.405,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2011,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,65.432,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2009,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,62.216,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2008,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,76.593,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2007,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,60.205,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2006,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,59.755,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Malaysia,2004,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,0,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Myanmar,2011,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",51.995,,,,
Myanmar,2018,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",53.929,,,,
Myanmar,2011,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",66.231,,,,
Myanmar,2018,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",60.764,,,,
Myanmar,2011,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,63.173,,,,
Myanmar,2018,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,68.95,,,,
Myanmar,2011,NUM-00013,Share of Female Graduates by Field_Education,80.768,,,,
Myanmar,2018,NUM-00013,Share of Female Graduates by Field_Education,75.784,,,,
Myanmar,2011,NUM-00013,"Share of Female Graduates by Field_Engineering, Manufacturing and Construction",61.191,,,,
Myanmar,2018,NUM-00013,"Share of Female Graduates by Field_Engineering, Manufacturing and Construction",42.335,,,,
Myanmar,2011,NUM-00013,Share of Female Graduates by Field_Health and Welfare,80.588,,,,
Myanmar,2018,NUM-00013,Share of Female Graduates by Field_Health and Welfare,57.167,,,,
Myanmar,2011,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",67.098,,,,
Myanmar,2018,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",66.376,,,,
Myanmar,2011,NUM-00013,Share of Female Graduates by Field_Services,36.324,,,,
Myanmar,2018,NUM-00013,Share of Female Graduates by Field_Services,51.783,,,,
Myanmar,2018,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,50.98,,,,
Myanmar,2011,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,76.562,,,,
Philippines,2003,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",54.286,,,,
Philippines,2004,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",52.895,,,,
Philippines,2010,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",47.456,,,,
Philippines,2011,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",49.678,,,,
Philippines,2012,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",48.35,,,,
Philippines,2013,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",50.732,,,,
Philippines,2014,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",51.58,,,,
Philippines,2017,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary Programs",53.369,,,,
Philippines,2017,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",36.253,,,,
Philippines,2003,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,59.147,,,,
Philippines,2004,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,59.644,,,,
Philippines,2010,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,48.505,,,,
Philippines,2011,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,50.215,,,,
Philippines,2012,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,50.957,,,,
Philippines,2013,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,54.813,,,,
Philippines,2014,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,52.419,,,,
Philippines,2017,NUM-00013,Share of Female Graduates by Field_Arts and Humanities programmes,57.016,,,,
Philippines,2003,NUM-00013,Share of Female Graduates by Field_Education,77.2,,,,
Philippines,2004,NUM-00013,Share of Female Graduates by Field_Education,76.884,,,,
Philippines,2010,NUM-00013,Share of Female Graduates by Field_Education,73.479,,,,
Philippines,2011,NUM-00013,Share of Female Graduates by Field_Education,75.063,,,,
Philippines,2012,NUM-00013,Share of Female Graduates by Field_Education,74.077,,,,
Philippines,2013,NUM-00013,Share of Female Graduates by Field_Education,74.172,,,,
Philippines,2014,NUM-00013,Share of Female Graduates by Field_Education,75.478,,,,
Philippines,2017,NUM-00013,Share of Female Graduates by Field_Education,76.681,,,,
Philippines,2003,NUM-00013,"Share of Female Graduates by Field_Engineering, Manufacturing and Construction",32.036,,,,
Philippines,2013,NUM-00013,"Share of Female Graduates by Field_Engineering, Manufacturing and Construction",29.508,,,,
Philippines,2014,NUM-00013,"Share of Female Graduates by Field_Engineering, Manufacturing and Construction",29.929,,,,
Philippines,2017,NUM-00013,"Share of Female Graduates by Field_Engineering, Manufacturing and Construction",24.483,,,,
Philippines,2003,NUM-00013,Share of Female Graduates by Field_Health and Welfare,75.546,,,,
Philippines,2004,NUM-00013,Share of Female Graduates by Field_Health and Welfare,76.7,,,,
Philippines,2010,NUM-00013,Share of Female Graduates by Field_Health and Welfare,69.154,,,,
Philippines,2011,NUM-00013,Share of Female Graduates by Field_Health and Welfare,69.436,,,,
Philippines,2012,NUM-00013,Share of Female Graduates by Field_Health and Welfare,71.366,,,,
Philippines,2013,NUM-00013,Share of Female Graduates by Field_Health and Welfare,72.13,,,,
Philippines,2014,NUM-00013,Share of Female Graduates by Field_Health and Welfare,72.328,,,,
Philippines,2017,NUM-00013,Share of Female Graduates by Field_Health and Welfare,71.869,,,,
Philippines,2003,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,15.268,,,,
Philippines,2004,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,21.023,,,,
Philippines,2010,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,31.2,,,,
Philippines,2011,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,30.334,,,,
Philippines,2012,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,34.674,,,,
Philippines,2013,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,32.481,,,,
Philippines,2014,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,30.326,,,,
Philippines,2017,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",61.972,,,,
Philippines,2003,NUM-00013,Share of Female Graduates by Field_Services,14.58,,,,
Philippines,2013,NUM-00013,Share of Female Graduates by Field_Services,27.064,,,,
Philippines,2014,NUM-00013,Share of Female Graduates by Field_Services,27.034,,,,
Philippines,2017,NUM-00013,Share of Female Graduates by Field_Services,48.805,,,,
Philippines,2003,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,71.025,,,,
Philippines,2004,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,71.28,,,,
Philippines,2017,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,69.979,,,,
Thailand,2016,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",52.033,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",50.976,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,Share of Female Graduates by Field_Arts and Humanities,65.188,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,Share of Female Graduates by Field_Arts and Humanities,63.426,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,Share of Female Graduates by Field_Education,71.678,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,Share of Female Graduates by Field_Education,69.838,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",16.75,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,"Engineering, manufacturing and construction",15.142,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,Share of Female Graduates by Field_Health and welfare,76.32,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,Share of Female Graduates by Field_Health and welfare,76.94,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",70.723,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",68.056,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",30.136,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",29.69,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,Share of Female Graduates by Field_Services,60.61,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,Share of Female Graduates by Field_Services,72.247,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,62.234,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,Share of Female Graduates by Field_Social Sciences Journalism and Information,59.801,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2016,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,62.516,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Thailand,2015,NUM-00013,Share of Female Graduates by Field_Unknown or unspecified fields,55.207,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Vietnam,2019,NUM-00013,Share of Female Graduates by Field_Arts and Humanities,60,,,,
Vietnam,2019,NUM-00013,"Share of Female Graduates by Field_Business, Administration, and Law",59.5,,,,
Vietnam,2019,NUM-00013,Share of Female Graduates by Field_Health and Welfare,58.7,,,,
Vietnam,2019,NUM-00013,Share of Female Graduates by Field_Agriculture,53,,,,
Vietnam,2019,NUM-00013,Share of Female Graduates by Field_Natural Sciences,50.6,,,,
Vietnam,2019,NUM-00013,Share of Female Graduates by Field_Engineering,37.1,,,,
Vietnam,2019,NUM-00013,Share of Female Graduates by Field_Information and Communication Technologies (ICTs),26.4,,,,
Singapore,2017,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",64.963,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
